	0	1	2	3	4	5	6	7	8	9	10	11
212009										gʁatuj,gʁatujə		
212080	gʁavl,gʁavəl			gʁavl,gʁavəl		gʁavl,gʁavəl		gʁavl,gʁavəl		gʁavɛlə,gʁavɛl	gʁavəla,gʁavla	gʁavle,gʁavəle
212197										gʁavujə,gʁavuj		
212218										gʁɛj,gʁɛjə		
212336										gʁənɑj,gʁənɑjə		
212358	gʁənəl,gʁənl	,gʁənɛl	,gʁənɛl	gʁənəl,gʁənl	,gʁənɛl	gʁənəl,gʁənl	,gʁənɛl	gʁənəl,gʁənl		gʁənɛlə,gʁənɛl	gʁənla,gʁənəla	gʁənəle,gʁənle
212361	gʁənət,gʁənt			gʁənət,gʁənt		gʁənət,gʁənt		gʁənət,gʁənt		gʁənɛtə,gʁənɛt,gʁənlɛtə,gʁənlɛt	gʁənta,gʁənəta	gʁənte,gʁənəte
212395										gʁənuj,gʁənujə		
212459										gʁəvij,gʁəvijə		
212464										gʁɛj,gʁɛjə		
212491										gʁibuj,gʁibujə		
212628										gʁij,gʁijə		
212803	gʁipl,gʁipəl			gʁipl,gʁipəl		gʁipl,gʁipəl		gʁipl,gʁipəl		gʁiplɛlə,gʁipɛlə,gʁipɛl,gʁiplɛl	gʁipla,gʁipəla	gʁiple,gʁipəle
212833										gʁizɑjə,gʁizɑj		
212907	gʁivl,gʁivəl			gʁivl,gʁivəl		gʁivl,gʁivəl		gʁivl,gʁivəl		gʁivlɛlə,gʁivlɛl,gʁivɛlə,gʁivɛl	gʁivəla,gʁivla	gʁivəle,gʁivle
213027	gʁɔml,gʁɔməl			gʁɔml,gʁɔməl		gʁɔml,gʁɔməl		gʁɔml,gʁɔməl		gʁɔmɛlə,gʁɔmlɛl,gʁɔmɛl,gʁɔmlɛlə	gʁɔmla,gʁɔməla	gʁɔmle,gʁɔməle
213213										gʁujə,gʁuj		
213319	gʁyml,gʁyməl			gʁyml,gʁyməl		gʁyml,gʁyməl		gʁyml,gʁyməl		gʁymlɛlə,gʁymɛlə,gʁymɛl,gʁymlɛl	gʁyməla,gʁymla	gʁymle,gʁyməle
213543										gʁezij,gʁezijə		
213579										gʁɛj,gʁɛjə		
213972										gøzɑjə,gøzɑj		
214181										gijmlɛtə,gijmɛtə		
214188										gijə,gij		
214754	geʁət,geʁt			geʁət,geʁt		geʁət,geʁt		geʁət,geʁt		geʁlɛt,geʁɛt,geʁɛtə,geʁlɛtə	geʁəta,geʁta	geʁəte,geʁte
215110										gɑtujə,gɑtuj		
215954										abijə,abij		
216328	alət,alt			alət,alt		alət,alt				allɛt,allɛtə	alta,aləta	alte,aləte
216996	aʁsl,aʁsəl			aʁsl,aʁsəl		aʁsl,aʁsəl		aʁsl,aʁsəl		aʁsɛlə,aʁsɛl,aʁslɛl,aʁslɛlə	aʁsəla,aʁsla	aʁsəle,aʁsle
217244										aʁpaj,aʁpajə		
217259										aʁpij,aʁpijə		
217277										aʁpuj,aʁpujə		
217286										aʁpɛʒ,aʁpɛʒə		
217335										aʁwej,aʁwejə		
217830	avl,avəl			avl,avəl		avl,avəl		avl,avəl		avlɛlə,avlɛl,avɛl,avɛlə	avəla,avla	avle,avəle
217910		ɛj,ɛ	ɛj,ɛ		ɛj,ɛ		ɛj,ɛ			e,ej,ejə		
217965											,ai	
218465										ɛʁbej,ɛʁbejə		
220667	ɔkət,ɔkt			ɔkət,ɔkt		ɔkət,ɔkt		ɔkət,ɔkt		ɔkɛt,ɔkɛtə,ɔklɛtə,ɔklɛt	ɔkta,ɔkəta	ɔkəte,ɔkte
221067										ujə,uj		
221157										uʁajə,uʁaj		
221202										uspijə,uspij		
221835										yʁtəbij,yʁtəbijə		
222841										ipɛʁpʁɔtɛʒə,ipɛʁpʁɔtɛʒ		
223768										elitʁœjə,elitʁœj		
224626	otl,otəl			otl,otəl		otl,otəl		otl,otəl		otlɛlə,otɛlə,otlɛl,otɛl	otla,otəla	otəle,otle
226444											,ɛ̃pʁeɲa	
229580										ɛ̃tɑjə,ɛ̃tɑj		
229836										ɛ̃tɛʁfœj,ɛ̃tɛʁfœjə		
229879	ɛ̃tɛʁʒət,ɛ̃tɛʁʒt			ɛ̃tɛʁʒət,ɛ̃tɛʁʒt		ɛ̃tɛʁʒət,ɛ̃tɛʁʒt		ɛ̃tɛʁʒət,ɛ̃tɛʁʒt		ɛ̃tɛʁʒɛt,ɛ̃tɛʁʒɛtə	ɛ̃tɛʁʒəta,ɛ̃tɛʁʒta	ɛ̃tɛʁʒte,ɛ̃tɛʁʒəte
230035	ɛ̃tɛʁpl,ɛ̃tɛʁpəl			ɛ̃tɛʁpl,ɛ̃tɛʁpəl		ɛ̃tɛʁpl,ɛ̃tɛʁpəl		ɛ̃tɛʁpl,ɛ̃tɛʁpəl		ɛ̃tɛʁplɛlə,ɛ̃tɛʁplɛl,ɛ̃tɛʁpɛl,ɛ̃tɛʁpɛlə	ɛ̃tɛʁpla,ɛ̃tɛʁpəla	ɛ̃tɛʁpəle,ɛ̃tɛʁple
230430										ɛ̃tʁigɑj,ɛ̃tʁigɑjə		
230464	ɛ̃tʁoʒət,ɛ̃tʁoʒt			ɛ̃tʁoʒət,ɛ̃tʁoʒt		ɛ̃tʁoʒət,ɛ̃tʁoʒt		ɛ̃tʁoʒət,ɛ̃tʁoʒt		ɛ̃tʁoʒɛt,ɛ̃tʁoʒɛtə	ɛ̃tʁoʒta,ɛ̃tʁoʒəta	ɛ̃tʁoʒəte,ɛ̃tʁoʒte
232804										ʒãtijə,ʒãtij		
232873			,ʒakt		,ʒakt		,ʒakt					
232977	ʒaʁət,ʒaʁt			ʒaʁət,ʒaʁt		ʒaʁət,ʒaʁt		ʒaʁət,ʒaʁt		ʒaʁlɛtə,ʒaʁɛt,ʒaʁɛtə,ʒaʁlɛt	ʒaʁta,ʒaʁəta	ʒaʁte,ʒaʁəte
233046										ʒaspij,ʒaspijə		
233208	ʒavəl,ʒavl			ʒavəl,ʒavl		ʒavəl,ʒavl		ʒavəl,ʒavl		ʒavɛlə,ʒavlɛl,ʒavɛl,ʒavlɛlə	ʒavla,ʒavəla	ʒavle,ʒavəle
233729											,dʒɔʒa	
234072										ʒuɑjə,ʒuɑj		
234708	ʒyməl,ʒyml			ʒyməl,ʒyml		ʒyməl,ʒyml		ʒyməl,ʒyml		ʒymlɛlə,ʒymɛl,ʒymɛlə,ʒymlɛl	ʒymla,ʒyməla	ʒyməle,ʒymle
235012								,ʒystifi				
238917										lãskajə,lãskaj		
239321	lãgət,lãgt			lãgət,lãgt		lãgət,lãgt		lãgət,lãgt		lãglɛtə,lãgɛtə,lãgɛt,lãglɛt	lãgəta,lãgta	lãgte,lãgəte
241040		lɛ,lɛj	lɛ,lɛj		lɛ,lɛj		lɛ,lɛj			lejə,le,lej		
242135	ləvʁt,ləvʁət			ləvʁt,ləvʁət		ləvʁt,ləvʁət		ləvʁt,ləvʁət		ləvʁɛt,ləvʁlɛtə,ləvʁlɛt,ləvʁɛtə	ləvʁta,ləvʁəta	ləvʁəte,ləvʁte
242548										liʃɑj,liʃɑjə		
242556										liʃkɑj,liʃkɑjə		
243431	lɛ̃gət,lɛ̃gt			lɛ̃gət,lɛ̃gt		lɛ̃gət,lɛ̃gt		lɛ̃gət,lɛ̃gt		lɛ̃glɛt,lɛ̃gɛt,lɛ̃gɛtə,lɛ̃glɛtə	lɛ̃gta,lɛ̃gəta	lɛ̃gte,lɛ̃gəte
243859	litəl,litl			litəl,litl		litəl,litl		litəl,litl		litlɛlə,litlɛl,litɛlə,litɛl	litəla,litla	litəle,litle
244249										ljɛʒ,ljɛʒə		
245394	lɔkət,lɔkt			lɔkət,lɔkt		lɔkət,lɔkt		lɔkət,lɔkt		lɔklɛt,lɔklɛtə,lɔkɛtə,lɔkɛt	lɔkta,lɔkəta	lɔkte,lɔkəte
246173	luvət,luvt			luvət,luvt		luvət,luvt		luvət,luvt		luvlɛt,luvlɛtə,luvɛtə,luvɛt	luvta,luvəta	luvəte,luvte
246984										lynevijə,lynevij		
247819										leʃuj,leʃujə		
249503										magujə,maguj		
249730										mɑj,mɑjə		
249742	majət,majt			majət,majt		majət,majt		majət,majt		majɛt,majɛtə,majlɛtə,majlɛt	majta,majəta	majəte,majte
251456										mãʒɑj,mãʒɑjə		
251603										manij,manijə		
252008										manɛʒə,manɛʒ		
252100										makij,makijə		
252392										maʁʃãdɑjə,maʁʃãdɑj		
252878										maʁguj,maʁgujə		
253239		maʁkɛt,	maʁkɛt,		maʁkɛt,		maʁkɛt,					
253510										maʁujə,maʁuj		
253521										maʁpɑjə,maʁpɑj		
253562	maʁkəpaʒ,maʁkpaʒ	maʁkəpaʒ,maʁkpaʒ	maʁkəpaʒ,maʁkpaʒ	maʁkəpaʒ,maʁkpaʒ	maʁkəpaʒ,maʁkpaʒ	maʁkəpaʒ,maʁkpaʒ	maʁkəpaʒ,maʁkpaʒ	maʁkəpaʒ,maʁkpaʒ		maʁkpaʒə,maʁkəpaʒə	maʁkpaʒa,maʁkəpaʒa	maʁkpaʒe,maʁkəpaʒe
253565	maʁkt,maʁkət			maʁkt,maʁkət		maʁkt,maʁkət		maʁkt,maʁkət		maʁkɛt,maʁklɛtə,maʁkɛtə,maʁklɛt	maʁkəta,maʁkta	maʁkəte,maʁkte
253830	maʁtl,maʁtəl			maʁtl,maʁtəl		maʁtl,maʁtəl		maʁtl,maʁtəl		maʁtlɛlə,maʁtlɛl,maʁtɛlə,maʁtɛl	maʁtla,maʁtəla	maʁtle,maʁtəle
256566												,mãti
256766										mɛʁdɑj,mɛʁdɑjə		
256809										mɛʁdujə,mɛʁduj		
259022			,min									
259437										miʁajə,miʁaj		
259666	mizəl,mizl			mizəl,mizl		mizəl,mizl				mizlɛl,mizlɛlə	mizəla,mizla	mizəle,mizle
259925										mitʁɑj,mitʁɑjə		
260193	mɔdəl,mɔdl			mɔdəl,mɔdl		mɔdəl,mɔdl		mɔdəl,mɔdl		mɔdɛl,mɔdlɛlə,mɔdɛlə,mɔdlɛl	mɔdla,mɔdəla	mɔdəle,mɔdle
260719	mɔlt,mɔlət			mɔlt,mɔlət		mɔlt,mɔlət		mɔlt,mɔlət		mɔlɛt,mɔllɛtə,mɔlɛtə,mɔllɛt	mɔlta,mɔləta	mɔlte,mɔləte
261563		mɔnɛ,mɔnɛj	mɔnɛ,mɔnɛj		mɔnɛ,mɔnɛj		mɔnɛ,mɔnɛj			mɔnej,mɔnejə,mɔne		
264210										mɔʁɑjə,mɔʁɑj		
264324	mɔʁsl,mɔʁsəl			mɔʁsl,mɔʁsəl		mɔʁsl,mɔʁsəl		mɔʁsl,mɔʁsəl		mɔʁsɛl,mɔʁslɛlə,mɔʁslɛl,mɔʁsɛlə	mɔʁsla,mɔʁsəla	mɔʁsle,mɔʁsəle
264341										mɔʁdɑj,mɔʁdɑjə		
264361										mɔʁdij,mɔʁdijə		
264446										mɔʁfijə,mɔʁfij		
265347										muʃɑj,muʃɑjə		
265380	muʃt,muʃət			muʃt,muʃət		muʃt,muʃət		muʃt,muʃət		muʃlɛt,muʃlɛtə,muʃɛt,muʃɛtə	muʃta,muʃəta	muʃəte,muʃte
265492										muj,mujə		
265806	muskət,muskt			muskət,muskt		muskət,muskt		muskət,muskt		muskɛt,muskɛtə,musklɛtə,musklɛt	muskta,muskəta	muskte,muskəte
266387	mygət,mygt			mygət,mygt		mygət,mygt		mygət,mygt		mygɛt,mygɛtə,myglɛtə,myglɛt	mygta,mygəta	mygte,mygəte
266448	mylt,mylət			mylt,mylət		mylt,mylət				myllɛt,myllɛtə	mylta,myləta	mylte,myləte
266883										myʁɑjə,myʁɑj		
267162	myzəl,myzl			myzəl,myzl		myzəl,myzl		myzəl,myzl		myzlɛl,myzɛl,myzɛlə,myzlɛlə	myzəla,myzla	myzle,myzəle
267165										myzllɛtə,myzlɛtə		
267899										mɑʃijə,mɑʃij		
267913										mɑʃujə,mɑʃuj		
268126										mekɔ̃sej,mekɔ̃sejə		
268161										medajə,medaj		
268613										mɛʒə,mɛʒ		
271090	nakt,nakət			nakt,nakət		nakt,nakət		nakt,nakət		nakɛt,naklɛtə,naklɛt,nakɛtə	nakəta,nakta	nakəte,nakte
271277										nazij,nazijə		
271730		nɛj,nɛ	nɛj,nɛ		nɛj,nɛ		nɛj,nɛ			nɛj,nɛjə,nɛ		
272098		netɛj,netɛ	netɛj,netɛ		netɛj,netɛ		netɛj,netɛ			netejə,nete,netej		
272772	nikl,nikəl			nikl,nikəl		nikl,nikəl		nikl,nikəl		niklɛlə,nikɛlə,nikɛl,niklɛl	nikəla,nikla	nikəle,nikle
273189	nikt,nikət			nikt,nikət		nikt,nikət		nikt,nikət		nikɛtə,nikɛt,niklɛtə,niklɛt	nikta,nikəta	nikəte,nikte
273325	nivl,nivəl			nivl,nivəl		nivl,nivəl		nivl,nivəl		nivɛlə,nivlɛl,nivɛl,nivlɛlə	nivəla,nivla	nivle,nivəle
277344												,okkly
278141	wazl,wazəl			wazl,wazəl		wazl,wazəl		wazl,wazəl		wazɛl,wazlɛlə,wazɛlə,wazlɛl	wazəla,wazla	wazəle,wazle
280971	ɔsil,ɔsij	ɔsil,ɔsij	ɔsil,ɔsij	ɔsil,ɔsij	ɔsil,ɔsij	ɔsil,ɔsij	ɔsil,ɔsij	ɔsil,ɔsij		ɔsijə,ɔsij,ɔsilə	ɔsija,ɔsila	ɔsile,ɔsije
281720										ujə,uj		
281940										utijə,utij		
282107	wis,ɔj	wis,wa	wa,wi	wis,ɔj	wa,wi	wis,ɔj	wis,wa	wis,ɔ		wa,wi	,wi	
282669										pakɔtij,pakɔtijə		
282795		pagɛ,pagɛj	pagɛ,pagɛj		pagɛ,pagɛj		pagɛ,pagɛj			pagej,pagejə,page		
282932										pɑj,pɑjə		
282939	pajt,pajət			pajt,pajət		pajt,pajət		pajt,pajət		pajɛt,pajɛtə,pajlɛtə,pajlɛt	pajəta,pajta	pajte,pajəte
283038	pɛsl,pɛsəl			pɛsl,pɛsəl		pɛsl,pɛsəl		pɛsl,pɛsəl		pɛslɛl,pɛsɛl,pɛsɛlə,pɛslɛlə	pɛsla,pɛsəla	pɛsle,pɛsəle
283242		,palɛt	,palɛt		,palɛt		,palɛt					
284327										pãtɑj,pãtɑjə		
284344	pãtl,pãtəl			pãtl,pãtəl		pãtl,pãtəl		pãtl,pãtəl		pãtɛlə,pãtlɛl,pãtɛl,pãtlɛlə	pãtəla,pãtla	pãtəle,pãtle
284560	papʁas,papəʁas	papʁas,papəʁas	papʁas,papəʁas	papʁas,papəʁas	papʁas,papəʁas	papʁas,papəʁas	papʁas,papəʁas	papʁas,papəʁas		papʁasə,papəʁasə	papʁasa,papəʁasa	papʁase,papəʁase
284679										papuj,papujə		
284731	pakət,pakt			pakət,pakt		pakət,pakt		pakət,pakt		paklɛt,pakɛt,pakɛtə,paklɛtə	pakta,pakəta	pakəte,pakte
285072										paʁanɔj,paʁanɔjə		
285697	paʁlt,paʁlət			paʁlt,paʁlət		paʁlt,paʁlət		paʁlt,paʁlət		paʁlɛtə,paʁlɛt	paʁləta,paʁlta	paʁləte,paʁlte
285891										paʁpəlɛʒ,paʁpəlɛʒə		
285903										paʁklɛtə,paʁkɛtə		
286517										pasɛʒə,pasɛʒ	,paseʒa	
286574										pastij,pastijə		
286750	patt,patət			patt,patət		patt,patət				patlɛt,patlɛtə	patəta,patta	patte,patəte
286845										patuj,patujə		
286978										patʁujə,patʁuj		
287206	pavj,pavij			pavj,pavij		pavj,pavij					pavja,pavija	pavje,pavije
287264		pɛj,pɛ	pɛj,pɛ		pɛj,pɛ		pɛj,pɛ			pe,pej,pejə		
287644	pl,pəl			pl,pəl		pl,pəl				plɛl,plɛlə	pəla,pla	ple,pəle
287700	pɛlət,pɛlt			pɛlət,pɛlt		pɛlət,pɛlt		pɛlət,pɛlt		pɛllɛtə,pɛlɛt,pɛllɛt,pɛlɛtə	pɛlta,pɛləta	pɛləte,pɛlte
287876										pãdijə,pãdij		
287882										pãduj,pãdujə		
287996										pãsajə,pãsaj		
288756										pɛʁejə,pɛʁej		
288796	pɛʁɔkət,pɛʁɔkt			pɛʁɔkət,pɛʁɔkt		pɛʁɔkət,pɛʁɔkt		pɛʁɔkət,pɛʁɔkt		pɛʁɔklɛtə,pɛʁɔkɛt,pɛʁɔklɛt,pɛʁɔkɛtə	pɛʁɔkəta,pɛʁɔkta	pɛʁɔkte,pɛʁɔkəte
288903										pɛʁsijə,pɛʁsij		
289178		,pɛsɛl	,pɛsɛl		,pɛsɛl		,pɛsɛl					
290057										filɔzɔfaj,filɔzɔfajə		
291170										pjɑjə,pjɑj		
291870										pigujə,piguj		
291937										pijə,pij		
292069										pinɑjə,pinɑj		
292120	pɛ̃st,pɛ̃sət			pɛ̃st,pɛ̃sət		pɛ̃st,pɛ̃sət		pɛ̃st,pɛ̃sət		pɛ̃sɛtə,pɛ̃sɛt,pɛ̃slɛt,pɛ̃slɛtə	pɛ̃sta,pɛ̃səta	pɛ̃ste,pɛ̃səte
292422	pipət,pipt			pipət,pipt		pipət,pipt		pipət,pipt		pipɛt,pipɛtə,piplɛtə,piplɛt	pipəta,pipta	pipəte,pipte
292477										pikɑjə,pikɑj		
292528	pikt,pikət			pikt,pikət		pikt,pikət		pikt,pikət		piklɛtə,pikɛt,piklɛt,pikɛtə	pikta,pikəta	pikte,pikəte
292787										pisujə,pisuj		
293090										pjɛs,pjɛsə		
293106										pjɛʒ,pjɛʒə		
293326										plɛdɑj,plɛdɑjə		
293396			,plɛ									
293518										plãʃɛj,plãʃɛjə		
293546					,plan							
293556	plant,planət			plant,planət		plant,planət		plant,planət		planɛt,planɛtə,planlɛtə,planlɛt	planta,planəta	plante,planəte
294193										plœʁɑj,plœʁɑjə		
294278					,plø							
294845											,plœʒa	
295417	pɔʃt,pɔʃət			pɔʃt,pɔʃət		pɔʃt,pɔʃət		pɔʃt,pɔʃət		pɔʃɛt,pɔʃɛtə,pɔʃlɛtə,pɔʃlɛt	pɔʃəta,pɔʃta	pɔʃəte,pɔʃte
295754										pwɛ̃tij,pwɛ̃tijə		
296176										pɔlitikaj,pɔlitikajə		
296951	pɔməl,pɔml			pɔməl,pɔml		pɔməl,pɔml		pɔməl,pɔml		pɔmlɛl,pɔmlɛlə,pɔmɛlə,pɔmɛl	pɔmla,pɔməla	pɔmle,pɔməle
297484	pɔ̃təl,pɔ̃tl			pɔ̃təl,pɔ̃tl		pɔ̃təl,pɔ̃tl		pɔ̃təl,pɔ̃tl		pɔ̃tɛlə,pɔ̃tlɛl,pɔ̃tɛl,pɔ̃tlɛlə	pɔ̃tla,pɔ̃təla	pɔ̃tle,pɔ̃təle
297566										pɔ̃tijə,pɔ̃tij		
298908	pɔtəl,pɔtl			pɔtəl,pɔtl		pɔtəl,pɔtl		pɔtəl,pɔtl		pɔtɛlə,pɔtɛl,pɔtlɛl,pɔtlɛlə	pɔtəla,pɔtla	pɔtəle,pɔtle
298948										pɔtejə,pɔtej		
299195										pujə,puj		
299551										pusɑj,pusɑjə		
300248			,pʁɛs									
300340										pʁətɛ̃tɑjə,pʁətɛ̃tɑj		
301285	pʁɔʒt,pʁɔʒət			pʁɔʒt,pʁɔʒət		pʁɔʒt,pʁɔʒət		pʁɔʒt,pʁɔʒət		pʁɔʒɛtə,pʁɔʒɛt	pʁɔʒəta,pʁɔʒta	pʁɔʒte,pʁɔʒəte
301361										pʁɔmənaj,pʁɔmənajə		
301693		,pʁɔskʁiv				pʁɔskʁiv,pʁɔskʁiv	,pʁɔskʁiv	,pʁɔskʁiv			,pʁɔskʁivi	
302093										pʁɔtɛʒ,pʁɔtɛʒə		
302600										pʁegʁij,pʁegʁijə		
302639										pʁetɑjə,pʁetɑj		
302651	pʁeetikt,pʁeetikət			pʁeetikt,pʁeetikət		pʁeetikt,pʁeetikət		pʁeetikt,pʁeetikət		pʁeetikɛtə,pʁeetiklɛt,pʁeetikɛt,pʁeetiklɛtə	pʁeetikta,pʁeetikəta	pʁeetikte,pʁeetikəte
302660	pʁeaʃət,pʁeaʃt			pʁeaʃət,pʁeaʃt		pʁeaʃət,pʁeaʃt				pʁeaʃlɛtə,pʁeaʃlɛt	pʁeaʃta,pʁeaʃəta	pʁeaʃəte,pʁeaʃte
303241										pʁegʁij,pʁegʁijə		
303333											,pʁely	
303500		pʁepɛj,pʁepɛ	pʁepɛj,pʁepɛ		pʁepɛj,pʁepɛ		pʁepɛj,pʁepɛ			pʁepej,pʁepejə,pʁepe		
303776										pʁetɑjə,pʁetɑj		
303967	pʁeetikt,pʁeetikət			pʁeetikt,pʁeetikət		pʁeetikt,pʁeetikət		pʁeetikt,pʁeetikət		pʁeetikɛtə,pʁeetiklɛt,pʁeetikɛt,pʁeetiklɛtə	pʁeetikta,pʁeetikəta	pʁeetikte,pʁeetikəte
303970										pʁɛʃɑjə,pʁɛʃɑj		
305097										pypij,pypijə		
307093										petɑjə,petɑj		
307185										petijə,petij		
307231										petuj,petujə		
307479	pytl,pytəl			pytl,pytəl		pytl,pytəl				pytlɛlə,pytlɛl	pytəla,pytla	pytəle,pytle
307652										kadʁijə,kadʁij		
308601										kij,kijə		
308817	kɛ̃tesãsj,kɛ̃tɛsãsj	kɛ̃tesãsi,kɛ̃tɛsãsi	kɛ̃tesãsi,kɛ̃tɛsãsi	kɛ̃tesãsj,kɛ̃tɛsãsj	kɛ̃tesãsi,kɛ̃tɛsãsi	kɛ̃tesãsj,kɛ̃tɛsãsj	kɛ̃tesãsi,kɛ̃tɛsãsi	kɛ̃tesãsi,kɛ̃tɛsãsi		kɛ̃tesãsi,kɛ̃tɛsãsi	kɛ̃tesãsja,kɛ̃tɛsãsja	kɛ̃tesãsje,kɛ̃tɛsãsje
309003										kuɑj,kuɑjə		
309292										ʁabujə,ʁabuj		
309350										ʁakastij,ʁakastijə		
309354										ʁakastij,ʁakastijə		
309419	ʁaʃt,ʁaʃət			ʁaʃt,ʁaʃət		ʁaʃt,ʁaʃət				ʁaʃlɛt,ʁaʃlɛtə	ʁaʃəta,ʁaʃta	ʁaʃəte,ʁaʃte
309425		,ʁaʃəv	,ʁaʃəv		,ʁaʃəv		,ʁaʃəv					
310082	ʁaʒnuj,ʁaʒənuj	ʁaʒnuj,ʁaʒənuj	ʁaʒnuj,ʁaʒənuj	ʁaʒnuj,ʁaʒənuj	ʁaʒnuj,ʁaʒənuj	ʁaʒnuj,ʁaʒənuj	ʁaʒnuj,ʁaʒənuj	ʁaʒnuj,ʁaʒənuj		ʁaʒənujə,ʁaʒnuj,ʁaʒnujə,ʁaʒənuj	ʁaʒnuja,ʁaʒənuja	ʁaʒnuje,ʁaʒənuje
310118										ʁagujə,ʁaguj		
310203										ʁegɥijə,ʁegɥij		
310216										ʁɑj,ʁɑjə		
310258	ʁɛnət,ʁɛnt			ʁɛnət,ʁɛnt		ʁɛnət,ʁɛnt		ʁɛnət,ʁɛnt		ʁɛnɛtə,ʁɛnɛt,ʁɛnlɛtə,ʁɛnlɛt	ʁɛnta,ʁɛnəta	ʁɛnte,ʁɛnəte
310368		ʁal,ʁəvɔ̃	ʁal,ʁəva		ʁal,ʁəva		ʁal,ʁaj			ʁalə,ʁi		
310394	ʁalleʒ,ʁaleʒ	ʁallɛʒ,ʁalɛʒ	ʁallɛʒ,ʁalɛʒ	ʁalleʒ,ʁaleʒ	ʁallɛʒ,ʁalɛʒ	ʁalleʒ,ʁaleʒ	ʁallɛʒ,ʁalɛʒ	ʁalleʒ,ʁaleʒ		ʁalɛʒə,ʁallɛʒə,ʁalɛʒ,ʁallɛʒ	ʁalleʒa,ʁaleʒa	ʁalleʒe,ʁaleʒe
310425										ʁamajə,ʁamaj		
310472										ʁãbaj,ʁãbajə		
310828										ʁãʒaj,ʁãʒajə		
310947										ʁapɑjə,ʁapɑj		
310967	ʁapətas,ʁaptas	ʁapətas,ʁaptas	ʁapətas,ʁaptas	ʁapətas,ʁaptas	ʁapətas,ʁaptas	ʁapətas,ʁaptas	ʁapətas,ʁaptas	ʁapətas,ʁaptas		ʁaptasə,ʁapətasə	ʁapətasa,ʁaptasa	ʁaptase,ʁapətase
311038										ʁapjɛsə,ʁapjɛs		
311040	ʁapjesʃt,ʁapjesʃət,ʁapjesət,ʁapjest	ʁapjesɛt,ʁapjesʃɛt	ʁapjesɛt,ʁapjesʃɛt	ʁapjesʃt,ʁapjesʃət,ʁapjesət,ʁapjest	ʁapjesɛt,ʁapjesʃɛt	ʁapjesʃt,ʁapjesʃət,ʁapjesət,ʁapjest	ʁapjesɛt,ʁapjesʃɛt	ʁapjesʃət,ʁapjesət,ʁapjest		ʁapjesɛt,ʁapjesʃlɛt,ʁapjesɛtə,ʁapjesʃlɛtə	ʁapjesʃəta,ʁapjesəta,ʁapjesta,ʁapjesʃta	ʁapjeste,ʁapjesʃte,ʁapjesəte,ʁapjesʃəte
311057										ʁapɔstijə,ʁapɔstij		
311059	ʁapaʁej,ʁapaʁɛj			ʁapaʁej,ʁapaʁɛj		ʁapaʁej,ʁapaʁɛj		ʁapaʁej,ʁapaʁɛj		ʁapaʁɛjə,ʁapaʁej,ʁapaʁɛj,ʁapaʁejə	ʁapaʁɛja,ʁapaʁeja	ʁapaʁɛje,ʁapaʁeje
311066	ʁapəl,ʁapl			ʁapəl,ʁapl		ʁapəl,ʁapl		ʁapəl,ʁapl		ʁapɛlə,ʁapɛl	ʁapəla,ʁapla	ʁapəle,ʁaple
311105		,ʁapɥij	,ʁapɥij		,ʁapɥij		,ʁapɥij					
311212										ʁazuj,ʁazujə		
311233		,ʁasən	,ʁasən		,ʁasən		,ʁasən					
311234	ʁasɛj,ʁaswaj	ʁasɛj,ʁaswa	ʁasje,ʁaswa	ʁasɛj,ʁaswaj	ʁasje,ʁaswa	ʁasɛj,ʁaswaj	ʁasɛj,ʁaswa	ʁasɛj,ʁaswaj		ʁasje,ʁaswa		
311244										ʁasjɛʒə,ʁasjɛʒ		
311245	ʁasɛj,ʁaswaj	ʁasɛj,ʁaswa	ʁasje,ʁaswa	ʁasɛj,ʁaswaj	ʁasje,ʁaswa	ʁasɛj,ʁaswaj	ʁasɛj,ʁaswa	ʁasɛj,ʁaswaj		ʁasje,ʁaswa		
311344						ʁatənis,ʁatənis		,ʁatənis				
311463	ʁatl,ʁatəl			ʁatl,ʁatəl		ʁatl,ʁatəl		ʁatl,ʁatəl		ʁatɛlə,ʁatlɛlə,ʁatɛl,ʁatlɛl	ʁatəla,ʁatla	ʁatəle,ʁatle
311627										ʁavitaj,ʁavitajə		
311669		ʁɛ,ʁɛj	ʁɛ,ʁɛj		ʁɛ,ʁɛj		ʁɛ,ʁɛj			ʁe,ʁej,ʁejə		
311773		,ʁəliz	,ʁəli		,ʁəli	ʁəliz,ʁəliz	,ʁəliz	,ʁəliz			,ʁəly	,ʁəly
311775	ʁəmɔdəl,ʁəmɔdl			ʁəmɔdəl,ʁəmɔdl		ʁəmɔdəl,ʁəmɔdl				ʁəmɔdlɛlə,ʁəmɔdlɛl	ʁəmɔdəla,ʁəmɔdla	ʁəmɔdle,ʁəmɔdəle
311781		,ʁəpɛz	,ʁəpɛz		,ʁəpɛz	ʁəpəz,ʁəpəz	,ʁəpɛz	,ʁəpəz			,ʁəpəza	,ʁəpəze
311815										ʁəbabij,ʁəbabijə		
311826										ʁəbafujə,ʁəbafuj		
311834										ʁəbaj,ʁəbajə		
311840										ʁəbɛzujə,ʁəbɛzuj		
311845		ʁəbalɛj,ʁəbalɛ	ʁəbalɛj,ʁəbalɛ		ʁəbalɛj,ʁəbalɛ		ʁəbalɛj,ʁəbalɛ			ʁəbalejə,ʁəbale,ʁəbalej		
